2021-03-15 11:03:31.998967,2.2,9,2.9,2
2021-03-15 11:06:09.958518,2.3,10,3.7,3
2021-03-15 11:08:47.856409,2.3,10,4.9,4
2021-03-15 11:11:25.811569,2.3,10,2.6,2
2021-03-15 11:14:03.781233,2.1,9,4.0,4
2021-03-15 11:16:41.609829,1.8,8,2.0,2
2021-03-15 11:19:19.469821,2.1,9,2.3,2
2021-03-15 11:21:58.850714,2.1,9,2.4,2
2021-03-15 11:24:36.703645,2.6,11,3.1,3
2021-03-15 11:27:14.534191,1.9,8,2.6,2
2021-03-15 11:29:52.305640,2.2,9,2.6,2
2021-03-15 11:32:31.681147,1.9,8,2.4,2
2021-03-15 11:35:09.644023,1.9,8,2.4,2
2021-03-15 11:37:47.459683,2.1,9,2.4,2
2021-03-15 11:40:25.315923,2.4,10,2.9,2
2021-03-15 11:43:03.201741,2.5,10,3.2,3
2021-03-15 11:45:41.077528,2.3,10,3.3,3
2021-03-15 11:48:18.875365,2.6,11,5.8,5
2021-03-15 11:50:56.712992,2.3,10,3.6,3
2021-03-15 11:53:34.649504,1.8,8,4.3,4
2021-03-15 11:56:12.612337,2.3,10,4.5,4
2021-03-15 11:58:50.463577,2.0,8,3.2,3
2021-03-15 12:01:28.395332,2.3,10,2.9,2
2021-03-15 12:04:06.214699,1.9,8,3.7,3
2021-03-15 12:06:44.141762,2.4,10,3.3,3
2021-03-15 12:09:21.879064,2.6,11,4.6,4
2021-03-15 12:11:59.748721,1.9,8,2.9,2
2021-03-15 12:14:37.574467,1.8,8,3.8,3
2021-03-15 12:17:15.456073,1.8,8,2.5,2
2021-03-15 12:19:53.275750,2.3,10,5.2,5
2021-03-15 12:22:31.108115,2.0,8,4.6,4
2021-03-15 12:25:08.923949,1.8,8,3.5,3
2021-03-15 12:27:46.778597,1.8,8,3.2,3
2021-03-15 12:30:24.665878,2.2,9,4.1,4
2021-03-15 12:33:02.421190,2.1,9,2.4,2
2021-03-15 12:35:40.176332,2.2,9,3.0,3
2021-03-15 12:38:18.020265,2.1,9,3.8,3
2021-03-15 12:40:55.856177,1.3,5,1.8,1
2021-03-15 12:43:33.696901,1.7,7,2.3,2
2021-03-15 12:46:11.727559,1.9,8,2.4,2
2021-03-15 12:48:49.567074,2.0,8,2.7,2
2021-03-15 12:51:27.371915,1.8,8,2.0,2
2021-03-15 12:54:05.219922,1.7,7,2.7,2
2021-03-15 12:56:43.085352,1.6,7,2.1,2
2021-03-15 12:59:20.917140,1.9,8,3.7,3
2021-03-15 13:01:58.766331,1.8,8,2.1,2
2021-03-15 13:04:36.588826,1.6,7,4.9,4
2021-03-15 13:07:14.468982,1.7,7,2.2,2
2021-03-15 13:09:52.344776,1.5,6,4.6,4
2021-03-15 13:12:30.152939,2.1,9,3.3,3
2021-03-15 13:15:08.024630,1.6,7,2.0,2
2021-03-15 13:17:45.887129,1.8,8,4.2,4
2021-03-15 13:20:23.764774,2.2,9,7.7,6
2021-03-15 13:23:01.621370,1.7,7,2.7,2
2021-03-15 13:25:39.486228,2.3,10,7.4,6
2021-03-15 13:28:17.306365,1.4,6,6.6,6
2021-03-15 13:30:55.146995,1.9,8,4.5,4
2021-03-15 13:33:32.993541,1.6,7,2.9,2
2021-03-15 13:36:10.953921,2.0,8,2.5,2
2021-03-15 13:38:48.797595,1.9,8,3.7,3
2021-03-15 13:41:26.740525,1.8,8,5.9,5
2021-03-15 13:44:04.552038,1.6,7,2.4,2
2021-03-15 13:46:42.314426,1.6,7,3.9,3
2021-03-15 13:49:20.109494,1.6,7,2.8,2
2021-03-15 13:51:57.943544,1.7,7,4.8,4
2021-03-15 13:54:35.784037,1.4,6,2.3,2
2021-03-15 13:57:13.519067,1.6,7,2.0,2
2021-03-15 13:59:51.334945,1.8,8,3.0,3
2021-03-15 14:02:29.194352,1.5,6,1.9,1
2021-03-15 14:05:07.057579,1.6,7,1.9,1
2021-03-15 14:07:44.925178,1.7,7,1.9,1
2021-03-15 14:10:22.800110,1.5,6,2.0,2
2021-03-15 14:13:00.673843,1.6,7,2.4,2
2021-03-15 14:15:38.558507,1.4,6,1.7,1
2021-03-15 14:18:16.423226,1.5,6,3.7,3
2021-03-15 14:20:54.260160,1.6,7,3.3,3
2021-03-15 14:23:32.114076,1.5,6,2.0,2
2021-03-15 14:26:10.141808,1.3,5,1.6,1
2021-03-15 14:28:47.944522,1.7,7,2.9,2
2021-03-15 14:31:25.791368,1.7,7,2.3,2
2021-03-15 14:34:03.578952,1.6,7,2.1,2
2021-03-15 14:36:41.454229,1.5,6,4.3,4
2021-03-15 14:39:19.260134,1.4,6,1.6,1
2021-03-15 14:41:57.105346,1.6,7,2.7,2
2021-03-15 14:44:34.947941,1.1,5,1.5,1
2021-03-15 14:47:12.829880,1.4,6,4.0,4
2021-03-15 14:49:50.710664,1.2,5,2.7,2
2021-03-15 14:52:28.489743,1.4,6,1.7,1
2021-03-15 14:55:06.340442,1.3,5,3.6,3
2021-03-15 14:57:44.109662,1.6,7,2.9,2
2021-03-15 15:00:21.980227,1.4,6,3.0,3
2021-03-15 15:02:59.801404,1.6,7,2.6,2
2021-03-15 15:05:37.592015,1.2,5,2.8,2
2021-03-15 15:08:15.384864,1.6,7,4.4,4
2021-03-15 15:10:53.251713,1.3,5,2.7,2
2021-03-15 15:13:31.091618,1.3,5,2.5,2
2021-03-15 15:16:08.924833,1.1,5,2.7,2
2021-03-15 15:18:46.742437,1.3,5,1.8,1
2021-03-15 15:21:24.586473,1.4,6,3.3,3
2021-03-15 15:24:02.440606,1.4,6,2.4,2
2021-03-15 15:26:40.281551,1.5,6,1.6,1
2021-03-15 15:29:18.239992,1.3,5,1.9,1
2021-03-15 15:31:56.046578,1.3,5,2.1,2
2021-03-15 15:34:33.900257,1.3,5,6.8,6
2021-03-15 15:37:11.841456,1.1,5,1.3,1
2021-03-15 15:39:49.665975,1.1,5,3.2,3
2021-03-15 15:42:27.508248,1.1,5,2.2,2
2021-03-15 15:45:05.363550,1.0,4,3.1,3
2021-03-15 15:47:43.252350,1.1,5,2.2,2
2021-03-15 15:50:21.130795,1.3,5,1.5,1
2021-03-15 15:52:58.982614,1.6,7,3.1,3
2021-03-15 15:55:36.751772,1.1,5,1.9,1
2021-03-15 15:58:14.607900,1.3,5,2.8,2
2021-03-15 16:00:52.458087,1.2,5,2.6,2
2021-03-15 16:03:30.318949,0.9,4,1.9,1
2021-03-15 16:06:08.206295,1.1,5,4.2,4
2021-03-15 16:08:46.017497,1.2,5,3.2,3
2021-03-15 16:11:23.797965,1.1,5,2.4,2
2021-03-15 16:14:01.651976,1.4,6,4.4,4
2021-03-15 16:16:39.499928,1.3,5,1.8,1
2021-03-15 16:19:17.241735,1.1,5,3.0,3
2021-03-15 16:21:55.083806,1.4,6,3.4,3
2021-03-15 16:24:32.927798,1.0,4,2.8,2
2021-03-15 16:27:10.903180,1.1,5,2.7,2
2021-03-15 16:29:48.761699,1.5,6,2.7,2
2021-03-15 16:32:26.689191,1.4,6,1.8,1
2021-03-15 16:35:04.521288,1.0,4,2.2,2
2021-03-15 16:37:42.360774,1.4,6,2.1,2
2021-03-15 16:40:20.233685,1.2,5,3.3,3
2021-03-15 16:42:58.085695,1.3,5,3.4,3
2021-03-15 16:45:35.911821,0.9,4,3.5,3
2021-03-15 16:48:13.770689,1.0,4,1.2,1
2021-03-15 16:50:51.621728,1.1,5,2.1,2
2021-03-15 16:53:29.447125,0.9,4,2.5,2
2021-03-15 16:56:07.206033,1.0,4,4.4,4
2021-03-15 16:58:44.978820,1.5,6,3.2,3
2021-03-15 17:01:22.813602,1.1,5,2.1,2
2021-03-15 17:04:00.681887,1.2,5,5.6,5
2021-03-15 17:06:38.487434,0.9,4,1.3,1
2021-03-15 17:09:16.374227,1.2,5,5.4,5
2021-03-15 17:11:54.227448,1.0,4,1.3,1
2021-03-15 17:14:32.060856,1.0,4,1.4,1
2021-03-15 17:17:10.107577,1.0,4,2.9,2
2021-03-15 17:19:47.945339,1.3,5,2.5,2
2021-03-15 17:22:25.682876,1.0,4,1.8,1
2021-03-15 17:25:03.514772,1.1,5,1.6,1
2021-03-15 17:27:41.379212,1.0,4,4.7,4
2021-03-15 17:30:19.215051,1.1,5,2.1,2
2021-03-15 17:32:57.089512,0.9,4,4.4,4
