2021-03-16 13:36:35.849136,0.1,0,0.2,0
2021-03-16 13:39:13.693159,0.2,1,0.2,0
2021-03-16 13:41:51.540322,0.2,1,0.6,0
2021-03-16 13:44:29.396234,0.1,0,0.1,0
2021-03-16 13:47:07.206139,0.1,0,0.1,0
2021-03-16 13:49:45.157490,0.2,1,0.3,0
2021-03-16 13:52:22.983807,0.1,0,0.4,0
2021-03-16 13:55:00.988426,0.1,0,0.2,0
2021-03-16 13:57:38.841512,0.1,0,0.1,0
2021-03-16 14:00:16.677305,0.1,0,0.3,0
2021-03-16 14:02:54.492795,0.2,1,0.2,0
2021-03-16 14:05:32.346183,0.1,0,1.3,1
2021-03-16 14:08:10.184706,0.0,0,0.0,0
2021-03-16 14:10:48.311646,0.1,0,0.1,0
2021-03-16 14:13:26.155008,0.1,0,0.5,0
2021-03-16 14:16:03.968924,0.2,1,0.3,0
2021-03-16 14:18:41.770070,0.0,0,0.2,0
2021-03-16 14:21:19.578935,0.1,0,0.1,0
2021-03-16 14:23:57.407745,0.1,0,0.1,0
2021-03-16 14:26:35.230482,0.0,0,0.1,0
2021-03-16 14:29:13.110518,0.2,1,1.0,1
2021-03-16 14:31:50.942134,0.1,0,0.2,0
2021-03-16 14:34:28.727520,0.0,0,0.0,0
2021-03-16 14:37:06.548247,0.2,1,0.2,0
2021-03-16 14:39:44.477791,0.2,1,0.3,0
2021-03-16 14:42:22.317550,0.1,0,0.1,0
2021-03-16 14:45:00.064523,0.1,0,0.1,0
2021-03-16 14:47:37.856951,0.2,1,0.2,0
2021-03-16 14:50:15.770707,0.3,1,0.8,0
2021-03-16 14:52:53.752121,0.2,1,1.7,1
2021-03-16 14:55:31.774946,0.2,1,0.3,0
2021-03-16 14:58:09.673019,0.2,1,0.5,0
2021-03-16 15:00:47.642936,0.1,0,0.1,0
2021-03-16 15:03:25.471964,0.2,1,0.2,0
2021-03-16 15:06:03.303916,0.3,1,0.3,0
2021-03-16 15:08:41.193226,0.2,1,0.5,0
2021-03-16 15:11:19.027065,0.1,0,0.3,0
2021-03-16 15:13:56.917375,0.1,0,0.2,0
2021-03-16 15:16:35.380410,0.0,0,0.0,0
2021-03-16 15:19:13.221449,0.2,1,0.6,0
2021-03-16 15:21:51.138646,0.3,1,0.8,0
2021-03-16 15:24:28.898921,0.2,1,0.2,0
2021-03-16 15:27:06.731517,0.1,0,0.8,0
2021-03-16 15:29:44.616708,0.1,0,0.1,0
2021-03-16 15:32:22.478086,0.2,1,0.5,0
2021-03-16 15:35:00.324576,0.3,1,0.4,0
2021-03-16 15:37:38.144534,0.2,1,1.3,1
2021-03-16 15:40:15.972410,0.1,0,0.2,0
2021-03-16 15:42:53.840114,0.2,1,0.3,0
2021-03-16 15:45:31.596688,0.2,1,0.3,0
2021-03-16 15:48:09.415636,0.2,1,0.4,0
2021-03-16 15:50:47.461823,0.2,1,1.0,1
2021-03-16 15:53:25.299748,0.2,1,0.4,0
